location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
Andorra,3/19/2020,39,0,77265,,,
Andorra,3/20/2020,22,0,77265,,,
Andorra,3/21/2020,0,0,77265,,,
Andorra,3/22/2020,13,0,77265,,,
Andorra,3/23/2020,25,0,77265,,,
Andorra,3/24/2020,20,0,77265,,,
Andorra,3/25/2020,31,0,77265,,,
Andorra,3/26/2020,24,0,77265,,,
Andorra,3/27/2020,36,3,77265,,,
Andorra,3/28/2020,43,0,77265,,,
Andorra,3/29/2020,41,1,77265,,,
Andorra,3/30/2020,26,2,77265,,,
Andorra,3/31/2020,36,2,77265,,,
Andorra,4/1/2020,6,4,77265,,,
Andorra,4/2/2020,14,2,77265,,,
Andorra,4/3/2020,38,1,77265,,,
Andorra,4/4/2020,11,1,77265,,,
Andorra,4/5/2020,27,1,77265,,,
Andorra,4/6/2020,35,1,77265,,,
Andorra,4/7/2020,25,3,77265,,,
Andorra,4/8/2020,19,1,77265,,,
Andorra,4/9/2020,19,1,77265,,,
Andorra,4/10/2020,19,2,77265,,,
Andorra,4/11/2020,18,1,77265,,,
Andorra,4/12/2020,21,2,77265,,,
Andorra,4/13/2020,16,1,77265,,,
Andorra,4/14/2020,8,0,77265,,,
Andorra,4/15/2020,13,2,77265,,,
Andorra,4/16/2020,14,2,77265,,,
Andorra,4/17/2020,9,0,77265,,,
Andorra,4/18/2020,14,2,77265,,,
Andorra,4/19/2020,8,0,77265,,,
Andorra,4/20/2020,9,1,77265,,,
Andorra,4/21/2020,4,0,77265,,,
Andorra,4/22/2020,0,1,77265,,,
Andorra,4/23/2020,6,0,77265,,,
Andorra,4/24/2020,1,0,77265,,,
Andorra,4/25/2020,7,3,77265,,,
Andorra,4/26/2020,2,0,77265,,,
Andorra,4/27/2020,7,0,77265,,,
Andorra,4/28/2020,3,0,77265,,,
Andorra,4/29/2020,0,1,77265,,,
Andorra,4/30/2020,0,1,77265,,,
Andorra,5/1/2020,2,0,77265,,,
Andorra,5/2/2020,1,1,77265,,,
Andorra,5/3/2020,1,1,77265,,,
Andorra,5/4/2020,1,1,77265,,,
Andorra,5/5/2020,2,0,77265,,,
Andorra,5/6/2020,1,1,77265,,,
Andorra,5/7/2020,0,0,77265,,,
Andorra,5/8/2020,1,1,77265,,,
Andorra,5/9/2020,0,0,77265,,,
Andorra,5/10/2020,2,1,77265,,,
Andorra,5/11/2020,1,0,77265,,,
Andorra,5/12/2020,1,0,77265,,,
Andorra,5/13/2020,2,0,77265,,,
Andorra,5/14/2020,2,1,77265,,,
Andorra,5/15/2020,1,0,77265,,,
Andorra,5/16/2020,0,0,77265,,,
Andorra,5/17/2020,0,2,77265,,,
Andorra,5/18/2020,0,0,77265,,,
Andorra,5/19/2020,0,0,77265,,,
Andorra,5/20/2020,0,0,77265,,,
Andorra,5/21/2020,1,0,77265,,,
Andorra,5/22/2020,0,0,77265,,,
Andorra,5/23/2020,0,0,77265,,,
Andorra,5/24/2020,0,0,77265,,,
Andorra,5/25/2020,1,0,77265,,,
Andorra,5/26/2020,0,0,77265,,,
Andorra,5/27/2020,0,0,77265,,,
Andorra,5/28/2020,0,0,77265,,,
Andorra,5/29/2020,0,0,77265,,,
Andorra,5/30/2020,1,0,77265,,,
Andorra,5/31/2020,0,0,77265,,,
Andorra,6/1/2020,0,0,77265,,,
Andorra,6/2/2020,1,0,77265,,,
Andorra,6/3/2020,79,0,77265,,,
Andorra,6/4/2020,7,0,77265,,,
Andorra,6/5/2020,1,0,77265,,,
Andorra,6/6/2020,0,0,77265,,,
Andorra,6/7/2020,0,0,77265,,,
Andorra,6/8/2020,0,0,77265,,,
Andorra,6/9/2020,0,0,77265,,,
Andorra,6/10/2020,0,0,77265,,,
Angola,3/22/2020,2,0,32866268,2.405,5819.495,
Angola,3/23/2020,0,0,32866268,2.405,5819.495,
Angola,3/24/2020,0,0,32866268,2.405,5819.495,
Angola,3/25/2020,0,0,32866268,2.405,5819.495,
Angola,3/26/2020,0,0,32866268,2.405,5819.495,
Angola,3/27/2020,1,0,32866268,2.405,5819.495,
Angola,3/28/2020,1,0,32866268,2.405,5819.495,
Angola,3/29/2020,0,0,32866268,2.405,5819.495,
Angola,3/30/2020,3,2,32866268,2.405,5819.495,
Angola,3/31/2020,0,0,32866268,2.405,5819.495,
Angola,4/1/2020,0,0,32866268,2.405,5819.495,
Angola,4/2/2020,1,0,32866268,2.405,5819.495,
Angola,4/3/2020,0,0,32866268,2.405,5819.495,
Angola,4/4/2020,0,0,32866268,2.405,5819.495,
Angola,4/5/2020,2,0,32866268,2.405,5819.495,
Angola,4/6/2020,4,0,32866268,2.405,5819.495,
Angola,4/7/2020,2,0,32866268,2.405,5819.495,
Angola,4/8/2020,1,0,32866268,2.405,5819.495,
Angola,4/9/2020,2,0,32866268,2.405,5819.495,
Angola,4/10/2020,0,0,32866268,2.405,5819.495,
Angola,4/11/2020,0,0,32866268,2.405,5819.495,
Angola,4/12/2020,0,0,32866268,2.405,5819.495,
Angola,4/13/2020,0,0,32866268,2.405,5819.495,
Angola,4/14/2020,0,0,32866268,2.405,5819.495,
Angola,4/15/2020,0,0,32866268,2.405,5819.495,
Angola,4/16/2020,0,0,32866268,2.405,5819.495,
Angola,4/17/2020,0,0,32866268,2.405,5819.495,
Angola,4/18/2020,0,0,32866268,2.405,5819.495,
Angola,4/19/2020,5,0,32866268,2.405,5819.495,
Angola,4/20/2020,0,0,32866268,2.405,5819.495,
Angola,4/21/2020,0,0,32866268,2.405,5819.495,
Angola,4/22/2020,0,0,32866268,2.405,5819.495,
Angola,4/23/2020,0,0,32866268,2.405,5819.495,
Angola,4/24/2020,1,0,32866268,2.405,5819.495,
Angola,4/25/2020,0,0,32866268,2.405,5819.495,
Angola,4/26/2020,0,0,32866268,2.405,5819.495,
Angola,4/27/2020,1,0,32866268,2.405,5819.495,
Angola,4/28/2020,1,0,32866268,2.405,5819.495,
Angola,4/29/2020,0,0,32866268,2.405,5819.495,
Angola,4/30/2020,0,0,32866268,2.405,5819.495,
Angola,5/1/2020,0,0,32866268,2.405,5819.495,
Angola,5/2/2020,2,0,32866268,2.405,5819.495,
Angola,5/3/2020,6,0,32866268,2.405,5819.495,
Angola,5/4/2020,0,0,32866268,2.405,5819.495,
Angola,5/5/2020,0,0,32866268,2.405,5819.495,
Angola,5/6/2020,1,0,32866268,2.405,5819.495,
Angola,5/7/2020,0,0,32866268,2.405,5819.495,
Angola,5/8/2020,0,0,32866268,2.405,5819.495,
Angola,5/9/2020,7,0,32866268,2.405,5819.495,
Angola,5/10/2020,0,0,32866268,2.405,5819.495,
Angola,5/11/2020,2,0,32866268,2.405,5819.495,
Angola,5/12/2020,0,0,32866268,2.405,5819.495,
Angola,5/13/2020,0,0,32866268,2.405,5819.495,
Angola,5/14/2020,0,0,32866268,2.405,5819.495,
Angola,5/15/2020,3,0,32866268,2.405,5819.495,
Angola,5/16/2020,0,0,32866268,2.405,5819.495,
Angola,5/17/2020,0,0,32866268,2.405,5819.495,
Angola,5/18/2020,0,0,32866268,2.405,5819.495,
Angola,5/19/2020,0,0,32866268,2.405,5819.495,
Angola,5/20/2020,2,0,32866268,2.405,5819.495,
Angola,5/21/2020,2,1,32866268,2.405,5819.495,
Angola,5/22/2020,6,0,32866268,2.405,5819.495,
Angola,5/23/2020,2,0,32866268,2.405,5819.495,
Angola,5/24/2020,0,0,32866268,2.405,5819.495,
Angola,5/25/2020,9,1,32866268,2.405,5819.495,
Angola,5/26/2020,0,0,32866268,2.405,5819.495,
Angola,5/27/2020,2,0,32866268,2.405,5819.495,
Angola,5/28/2020,0,0,32866268,2.405,5819.495,
Angola,5/29/2020,2,0,32866268,2.405,5819.495,
Angola,5/30/2020,4,0,32866268,2.405,5819.495,
Angola,5/31/2020,7,0,32866268,2.405,5819.495,
Angola,6/1/2020,2,0,32866268,2.405,5819.495,
Angola,6/2/2020,0,0,32866268,2.405,5819.495,
Angola,6/3/2020,0,0,32866268,2.405,5819.495,
Angola,6/4/2020,0,0,32866268,2.405,5819.495,
Angola,6/5/2020,0,0,32866268,2.405,5819.495,
Angola,6/6/2020,0,0,32866268,2.405,5819.495,
Angola,6/7/2020,0,0,32866268,2.405,5819.495,
Angola,6/8/2020,5,0,32866268,2.405,5819.495,
Angola,6/9/2020,1,0,32866268,2.405,5819.495,
Angola,6/10/2020,4,0,32866268,2.405,5819.495,
Anguilla,3/27/2020,2,0,15002,,,
Anguilla,3/28/2020,0,0,15002,,,
Anguilla,3/29/2020,0,0,15002,,,
Anguilla,3/30/2020,0,0,15002,,,
Anguilla,3/31/2020,0,0,15002,,,
Anguilla,4/1/2020,0,0,15002,,,
Anguilla,4/2/2020,0,0,15002,,,
Anguilla,4/3/2020,1,0,15002,,,
Anguilla,4/4/2020,0,0,15002,,,
Anguilla,4/5/2020,0,0,15002,,,
Anguilla,4/6/2020,0,0,15002,,,
Anguilla,4/7/2020,0,0,15002,,,
Anguilla,4/8/2020,0,0,15002,,,
Anguilla,4/9/2020,0,0,15002,,,
Anguilla,4/10/2020,0,0,15002,,,
Anguilla,4/11/2020,0,0,15002,,,
Anguilla,4/12/2020,0,0,15002,,,
Anguilla,4/13/2020,0,0,15002,,,
Anguilla,4/14/2020,0,0,15002,,,
Anguilla,4/15/2020,0,0,15002,,,
Anguilla,4/16/2020,0,0,15002,,,
Anguilla,4/17/2020,0,0,15002,,,
Anguilla,4/18/2020,0,0,15002,,,
Anguilla,4/19/2020,0,0,15002,,,
Anguilla,4/20/2020,0,0,15002,,,
Anguilla,4/21/2020,0,0,15002,,,
Anguilla,4/22/2020,0,0,15002,,,
Anguilla,4/23/2020,0,0,15002,,,
Anguilla,4/24/2020,0,0,15002,,,
Anguilla,4/25/2020,0,0,15002,,,
Anguilla,4/26/2020,0,0,15002,,,
Anguilla,4/27/2020,0,0,15002,,,
Anguilla,4/28/2020,0,0,15002,,,
Anguilla,4/29/2020,0,0,15002,,,
Anguilla,4/30/2020,0,0,15002,,,
Anguilla,5/1/2020,0,0,15002,,,
Anguilla,5/2/2020,0,0,15002,,,
Anguilla,5/3/2020,0,0,15002,,,
Anguilla,5/4/2020,0,0,15002,,,
Anguilla,5/5/2020,0,0,15002,,,
Anguilla,5/6/2020,0,0,15002,,,
Anguilla,5/7/2020,0,0,15002,,,
Anguilla,5/8/2020,0,0,15002,,,
Anguilla,5/9/2020,0,0,15002,,,
Anguilla,5/10/2020,0,0,15002,,,
Anguilla,5/11/2020,0,0,15002,,,
Anguilla,5/12/2020,0,0,15002,,,
Anguilla,5/13/2020,0,0,15002,,,
Anguilla,5/14/2020,0,0,15002,,,
Anguilla,5/15/2020,0,0,15002,,,
Anguilla,5/16/2020,0,0,15002,,,
Anguilla,5/17/2020,0,0,15002,,,
Anguilla,5/18/2020,0,0,15002,,,
Anguilla,5/19/2020,0,0,15002,,,
Anguilla,5/20/2020,0,0,15002,,,
Anguilla,5/21/2020,0,0,15002,,,
Anguilla,5/22/2020,0,0,15002,,,
Anguilla,5/23/2020,0,0,15002,,,
Anguilla,5/24/2020,0,0,15002,,,
Anguilla,5/25/2020,0,0,15002,,,
Anguilla,5/26/2020,0,0,15002,,,
Anguilla,5/27/2020,0,0,15002,,,
Anguilla,5/28/2020,0,0,15002,,,
Anguilla,5/29/2020,0,0,15002,,,
Anguilla,5/30/2020,0,0,15002,,,
Anguilla,5/31/2020,0,0,15002,,,
Anguilla,6/1/2020,0,0,15002,,,
Anguilla,6/2/2020,0,0,15002,,,
Anguilla,6/3/2020,0,0,15002,,,
Anguilla,6/4/2020,0,0,15002,,,
Anguilla,6/5/2020,0,0,15002,,,
Anguilla,6/6/2020,0,0,15002,,,
Anguilla,6/7/2020,0,0,15002,,,
Anguilla,6/8/2020,0,0,15002,,,
Anguilla,6/9/2020,0,0,15002,,,
Anguilla,6/10/2020,0,0,15002,,,
Antigua and Barbuda,3/15/2020,1,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/21/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/22/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/23/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/24/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/25/2020,2,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/26/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/27/2020,4,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/28/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/29/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/30/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,3/31/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/1/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/2/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/3/2020,2,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/4/2020,6,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/5/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/6/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/7/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/8/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/9/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/10/2020,4,2,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/11/2020,2,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/12/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/13/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/14/2020,2,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/15/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/16/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/17/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/18/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/19/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/20/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/21/2020,0,1,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/22/2020,1,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/23/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/24/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/25/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/26/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/27/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/28/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/29/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,4/30/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/1/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/2/2020,1,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/3/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/4/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/5/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/6/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/7/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/8/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/9/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/10/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/11/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/12/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/13/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/14/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/15/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/16/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/17/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/18/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/19/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/20/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/21/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/22/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/23/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/24/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/25/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/26/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/27/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/28/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/29/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/30/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,5/31/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/1/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/2/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/3/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/4/2020,1,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/5/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/6/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/7/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/8/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/9/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,6/10/2020,0,0,97928,6.933,21490.943,3.8
Argentina,3/4/2020,1,0,45195777,11.198,18933.907,5
Argentina,3/6/2020,1,0,45195777,11.198,18933.907,5
Argentina,3/7/2020,6,0,45195777,11.198,18933.907,5
Argentina,3/8/2020,1,1,45195777,11.198,18933.907,5
Argentina,3/9/2020,3,0,45195777,11.198,18933.907,5
Argentina,3/11/2020,7,0,45195777,11.198,18933.907,5
Argentina,3/13/2020,12,0,45195777,11.198,18933.907,5
Argentina,3/14/2020,3,1,45195777,11.198,18933.907,5
Argentina,3/15/2020,11,0,45195777,11.198,18933.907,5
Argentina,3/16/2020,11,0,45195777,11.198,18933.907,5
Argentina,3/17/2020,9,0,45195777,11.198,18933.907,5
Argentina,3/18/2020,14,0,45195777,11.198,18933.907,5
Argentina,3/19/2020,18,0,45195777,11.198,18933.907,5
Argentina,3/20/2020,31,1,45195777,11.198,18933.907,5
Argentina,3/21/2020,30,0,45195777,11.198,18933.907,5
Argentina,3/22/2020,67,1,45195777,11.198,18933.907,5
Argentina,3/23/2020,41,0,45195777,11.198,18933.907,5
Argentina,3/24/2020,35,0,45195777,11.198,18933.907,5
Argentina,3/25/2020,86,2,45195777,11.198,18933.907,5
Argentina,3/26/2020,115,2,45195777,11.198,18933.907,5
Argentina,3/27/2020,87,4,45195777,11.198,18933.907,5
Argentina,3/28/2020,101,5,45195777,11.198,18933.907,5
Argentina,3/29/2020,55,2,45195777,11.198,18933.907,5
Argentina,3/30/2020,75,1,45195777,11.198,18933.907,5
Argentina,3/31/2020,146,4,45195777,11.198,18933.907,5
Argentina,4/1/2020,0,0,45195777,11.198,18933.907,5
Argentina,4/2/2020,167,7,45195777,11.198,18933.907,5
Argentina,4/3/2020,0,3,45195777,11.198,18933.907,5
Argentina,4/4/2020,132,3,45195777,11.198,18933.907,5
Argentina,4/5/2020,186,6,45195777,11.198,18933.907,5
Argentina,4/6/2020,103,3,45195777,11.198,18933.907,5
Argentina,4/7/2020,74,7,45195777,11.198,18933.907,5
Argentina,4/8/2020,87,7,45195777,11.198,18933.907,5
Argentina,4/9/2020,80,5,45195777,11.198,18933.907,5
Argentina,4/10/2020,99,14,45195777,11.198,18933.907,5
Argentina,4/11/2020,81,3,45195777,11.198,18933.907,5
Argentina,4/12/2020,162,7,45195777,11.198,18933.907,5
Argentina,4/13/2020,66,6,45195777,11.198,18933.907,5
Argentina,4/14/2020,69,3,45195777,11.198,18933.907,5
Argentina,4/15/2020,160,7,45195777,11.198,18933.907,5
Argentina,4/16/2020,0,4,45195777,11.198,18933.907,5
Argentina,4/17/2020,128,6,45195777,11.198,18933.907,5
Argentina,4/18/2020,98,7,45195777,11.198,18933.907,5
Argentina,4/19/2020,170,10,45195777,11.198,18933.907,5
Argentina,4/20/2020,102,2,45195777,11.198,18933.907,5
Argentina,4/21/2020,90,8,45195777,11.198,18933.907,5
Argentina,4/22/2020,112,9,45195777,11.198,18933.907,5
Argentina,4/23/2020,144,8,45195777,11.198,18933.907,5
Argentina,4/24/2020,147,6,45195777,11.198,18933.907,5
Argentina,4/25/2020,0,2,45195777,11.198,18933.907,5
Argentina,4/26/2020,344,18,45195777,11.198,18933.907,5
Argentina,4/27/2020,0,1,45195777,11.198,18933.907,5
Argentina,4/28/2020,223,11,45195777,11.198,18933.907,5
Argentina,4/29/2020,124,10,45195777,11.198,18933.907,5
Argentina,4/30/2020,158,7,45195777,11.198,18933.907,5
Argentina,5/1/2020,143,4,45195777,11.198,18933.907,5
Argentina,5/2/2020,104,7,45195777,11.198,18933.907,5
Argentina,5/3/2020,149,12,45195777,11.198,18933.907,5
Argentina,5/4/2020,102,9,45195777,11.198,18933.907,5
Argentina,5/5/2020,104,14,45195777,11.198,18933.907,5
Argentina,5/6/2020,133,4,45195777,11.198,18933.907,5
Argentina,5/7/2020,188,9,45195777,11.198,18933.907,5
Argentina,5/8/2020,163,9,45195777,11.198,18933.907,5
Argentina,5/9/2020,240,11,45195777,11.198,18933.907,5
Argentina,5/10/2020,165,7,45195777,11.198,18933.907,5
Argentina,5/11/2020,13,0,45195777,11.198,18933.907,5
Argentina,5/12/2020,245,5,45195777,11.198,18933.907,5
Argentina,5/13/2020,529,14,45195777,11.198,18933.907,5
Argentina,5/14/2020,316,10,45195777,11.198,18933.907,5
Argentina,5/15/2020,255,24,45195777,11.198,18933.907,5
Argentina,5/16/2020,345,3,45195777,11.198,18933.907,5
Argentina,5/17/2020,326,7,45195777,11.198,18933.907,5
Argentina,5/18/2020,0,3,45195777,11.198,18933.907,5
Argentina,5/19/2020,566,16,45195777,11.198,18933.907,5
Argentina,5/20/2020,438,11,45195777,11.198,18933.907,5
Argentina,5/21/2020,474,10,45195777,11.198,18933.907,5
Argentina,5/22/2020,648,13,45195777,11.198,18933.907,5
Argentina,5/23/2020,718,17,45195777,11.198,18933.907,5
Argentina,5/24/2020,704,12,45195777,11.198,18933.907,5
Argentina,5/25/2020,723,7,45195777,11.198,18933.907,5
Argentina,5/26/2020,552,15,45195777,11.198,18933.907,5
Argentina,5/27/2020,600,17,45195777,11.198,18933.907,5
Argentina,5/28/2020,705,16,45195777,11.198,18933.907,5
Argentina,5/29/2020,769,8,45195777,11.198,18933.907,5
Argentina,5/30/2020,717,12,45195777,11.198,18933.907,5
Argentina,5/31/2020,795,8,45195777,11.198,18933.907,5
Argentina,6/1/2020,637,11,45195777,11.198,18933.907,5
Argentina,6/2/2020,564,17,45195777,11.198,18933.907,5
Argentina,6/3/2020,904,13,45195777,11.198,18933.907,5
Argentina,6/4/2020,949,14,45195777,11.198,18933.907,5
Argentina,6/5/2020,0,5,45195777,11.198,18933.907,5
Argentina,6/6/2020,1769,44,45195777,11.198,18933.907,5
Argentina,6/7/2020,983,16,45195777,11.198,18933.907,5
Argentina,6/8/2020,774,16,45195777,11.198,18933.907,5
Argentina,6/9/2020,826,29,45195777,11.198,18933.907,5
Argentina,6/10/2020,1141,24,45195777,11.198,18933.907,5
Armenia,12/31/2019,0,0,2963234,11.232,8787.58,4.2
Armenia,1/1/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/2/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/3/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/4/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/5/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/6/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/7/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/8/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/9/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/10/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/11/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/12/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/13/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/14/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/15/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/16/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/17/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/18/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/19/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/20/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/21/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/22/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/23/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/24/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/25/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/26/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/27/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/28/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/29/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/30/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,1/31/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/1/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/2/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/3/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/4/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/5/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/6/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/7/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/8/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/9/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/10/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/11/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/12/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/13/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/14/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/15/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/16/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/17/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/18/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/19/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/20/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/21/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/22/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/23/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,2/24/2020,0,0,2963234,11.232,8787.58,4.2
